level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
5	1	47	0	1	3	94.66	731.73	19.70	11.80	100	FedEx
5	1	47	0	1	4	115.84	731.73	24.94	11.80	100	Express
5	1	47	0	1	5	142.27	731.73	12.27	11.80	100	and
5	1	47	0	1	6	156.02	731.73	19.70	11.80	100	FedEx
5	1	47	0	1	7	177.21	731.73	24.21	11.80	100	Ground
5	1	47	0	1	8	202.91	731.73	25.30	11.80	100	services
5	1	47	0	1	9	229.70	731.73	23.85	11.80	100	outside
5	1	47	0	1	10	255.04	731.73	10.74	11.80	100	the
5	1	47	0	1	11	267.26	731.73	35.42	11.80	100	contiguous
5	1	47	0	1	12	304.17	731.73	12.08	11.80	100	U.S.
4	1	47	0	2	0	43.994000	741.733400	223.884000	12.798000	-1	###LINE###
5	1	47	0	2	0	43.99	742.73	17.51	11.80	100	Refer
5	1	47	0	2	1	63.25	742.73	6.98	11.80	100	to
5	1	47	0	2	2	71.99	742.73	11.01	11.80	100	the
5	1	47	0	2	3	84.75	742.73	21.67	11.80	100	FedEx
5	1	47	0	2	4	107.81	742.73	26.51	11.80	100	Service
5	1	47	0	2	5	135.70	742.73	20.51	11.80	100	Guide
5	1	47	0	2	6	157.97	742.73	6.98	11.80	100	to
5	1	47	0	2	7	166.71	742.73	33.99	11.80	100	determine
5	1	47	0	2	8	202.45	742.73	14.77	11.80	100	your
5	1	47	0	2	9	218.97	742.73	28.31	11.80	100	shipping
5	1	47	0	2	10	249.04	741.73	18.84	12.80	100	costs.
4	1	47	0	3	0	44.012000	753.730400	161.177400	11.799000	-1	###LINE###
5	1	47	0	3	0	44.01	753.73	10.13	11.80	100	NA
5	1	47	0	3	1	55.98	753.73	4.36	11.80	100	=
5	1	47	0	3	2	62.18	753.73	12.45	11.80	100	Not
5	1	47	0	3	3	76.47	753.73	34.15	11.80	100	applicable
5	1	47	0	3	4	112.46	753.73	7.12	11.80	100	or
5	1	47	0	3	5	121.42	753.73	10.85	11.80	100	ZIP
5	1	47	0	3	6	134.10	753.73	24.80	11.80	100	code(s)
5	1	47	0	3	7	160.74	753.73	11.42	11.80	100	not
5	1	47	0	3	8	174.00	753.73	31.19	11.80	100	assigned.
3	1	48	0	0	0	325.348000	722.340000	186.318000	19.000000	-1	###FLOW###
4	1	48	0	0	0	325.348000	722.340000	186.318000	9.000000	-1	###LINE###
5	1	48	0	0	0	325.35	722.34	28.49	9.00	100	*Consult
5	1	48	0	0	1	355.52	722.34	11.10	9.00	100	the
5	1	48	0	0	2	368.29	722.34	20.42	9.00	100	FedEx
5	1	48	0	0	3	390.38	722.34	24.01	9.00	100	Service
5	1	48	0	0	4	416.07	722.34	19.66	9.00	100	Guide
5	1	48	0	0	5	437.41	722.34	7.12	9.00	100	or
5	1	48	0	0	6	446.20	722.34	10.96	9.00	100	call
5	1	48	0	0	7	458.84	722.34	52.83	9.00	100	1.800.463.3339
4	1	48	0	1	0	328.348000	732.340000	146.556000	9.000000	-1	###LINE###
5	1	48	0	1	0	328.35	732.34	9.56	9.00	100	for
5	1	48	0	1	1	339.58	732.34	38.93	9.00	100	information
5	1	48	0	1	2	380.19	732.34	8.55	9.00	100	on
5	1	48	0	1	3	390.41	732.34	34.67	9.00	100	shipments
5	1	48	0	1	4	426.75	732.34	7.03	9.00	100	to
5	1	48	0	1	5	435.46	732.34	22.28	9.00	100	Puerto
5	1	48	0	1	6	459.41	732.34	15.50	9.00	100	Rico.
3	1	49	0	0	0	557.666000	766.921000	27.307000	9.177000	-1	###FLOW###
4	1	49	0	0	0	557.666000	766.921000	27.307000	9.177000	-1	###LINE###
5	1	49	0	0	0	557.67	766.92	27.31	9.18	100	2124446R
